Tweet,HS,Abusive,Label,Sentiment
khofifah merupakan menteri berprestasi kabinet kerja presiden jokowi bagus,0,0,Netral,Positive
 bunga bangkai termasuk ya ,0,1,Abusive,Negative
hai jokowi ahok social media volunteer jil syiah dan jongos asing hati hati ya setiap gerak gerik kalian akan kami awasi kembalikan media islam ,0,0,Netral,Positive
 xe xc xf ketika peri rumah diperlakukan kasar mereka biasanya akan bekerja secukupnya saja untuk mematuhi perintah tuannya namun peri rumah yang tidak senang dengan tuannya akan memanfaatkan celah sekecil apapun untuk keuntungan mereka dan dan kejam,0,0,Netral,Positive
 pemimpin rakyat bukan yang tidak jelas ,1,0,Hatespeech,Negative
ahok and bani serbet and wereng coklat memancing umat muslim supaya marah dengan iklan ahok jahat kalian itu kumpulan orang sinting,1,1,Toxic,Negative
khofifah akan beberkan nawa bakti satya di debat malam ini,0,0,Netral,Positive
 yang menebar kebencian itu ahok mbak masa mbak tidak tau sih sampai dia jadi terdakwa lah ,1,0,Hatespeech,Negative
negara yang sesak penista perusak agama tentara nasional indonesia yang dicela baru simpatisannya ,1,0,Hatespeech,Negative
semakin semarak ganti presiden presidenbaru,1,0,Hatespeech,Negative
 jangan jangan km korban bom bunuh diri ,0,0,Netral,Positive
 lagi habis ngentot some di hutan bareng tentara teman kenalan hehe baru pertama kali some sama tentara nasional indonesia kekar begini xe x xa ,0,1,Abusive,Negative
 ada itu teman sekelas di sama dia cakap imut cuma sombong banget tidak mau berteman sama orang yang tidak cakap kayak aku terus suka mengatur orang saja jadi aku sekelompok sama dia untuk mata pelajaran kesenian tugas akhirnya cuma disuruh menjahit hiasan yang dibuat sen,0,0,Netral,Positive
 naik pepaya sambil makan buaya ,0,0,Netral,Positive
 itu minyak merek kalajengking bukan racun kalajengking dungu kok dipelihara ,1,1,Toxic,Negative
 akhirnya perusahaan listrik negara siap dijual ke asing ,0,0,Netral,Positive
pilihan kepala daerah seharusnya memberikan dampak yang positif terhadap masyarakat indonesia pilihan kepala daerah seharusnya memberikan dampak positif viralkan viral,0,0,Netral,Positive
 donor darah waktu indonesia bagian barat selesai di gereja katolik keluarga kudus banteng jalan kaliurang km banteng ngaglik sleman uddpmikotayk ,0,0,Netral,Positive
 demi apa sih picek nih yang bilang lucu ,1,1,Toxic,Negative
 haha akun peler jangan culun berlindung dibalik akun fan club xf xf x xd ,1,1,Toxic,Negative
sendirian ibu negara blusuk ke sumatra utara warta ekonomi,0,0,Netral,Positive
 kampungan adrian nptl ,1,1,Toxic,Negative
 kamu kan yang modar ,1,1,Toxic,Negative
aku bisu terpaku dalam lembaran mimpi aku tersentak ketika denting waktu memanggilku aku terbangun gelisah hatiku resah ,0,0,Netral,Positive
sudah mengalahkan untuk tank ternyata fighter assassin edan rak waras xf xf x xaa ,0,1,Abusive,Negative
pak deh akan lebih elegan kalau sampean undang para penulis ke istana daripada mengundang busar b itu terima kasih,1,0,Hatespeech,Negative
 oh berarti kamu kemarin lupa sarapan mangkanya sarap xf xf x x ,0,1,Abusive,Negative
ya allah ampunilah kesalahan kebodohan amp keterlaluanku dalam segala urusan amp ampuni pula segala dosa yang engkau lebih mengetahui daripada aku hari muslim ,0,0,Netral,Positive
sudah pasti muak memang sudah paling enak jokowi end habis sudah kriminalisasi terhadap umat islam ,1,0,Hatespeech,Negative
 aldo tai anjing ,1,1,Toxic,Negative
apa boleh kita julukan anies sandi itu gubernur wakil gubernur saracen uniform resource locator,1,0,Hatespeech,Negative
situ antek komunis uniform resource locator,1,0,Hatespeech,Negative
 jika mau ntt maju maka mari perkataan dahulu ekonomi perempuan dan pemuda di desa emi nomleni calon wakil gubernur ntt marhaen marianu semi nttmarianusemi semi front april salamjari partai demokrasi indonesia perjuangan,0,0,Netral,Positive
 ikut bagikan sekolah anakku sekolah katolik yang mengajar suster teman sekelasnya ada yang muslim kristen buddha hindu konghucu chu selama ini masih adem ayem saja ,0,0,Netral,Positive
 jualan itu mulu asing partai komunis indonesia umat palestina xf xf x x xf xf x x xf xf x x ,0,0,Netral,Positive
tidak secara otomatis harus memilih wakil gubernur karena gubernurnya saja tidak memilih wakilnya bagus khofifah emil jawa timur satu,0,0,Netral,Positive
he decul adalah orang pertama yang sangat terpukul saat han geng memutuskan kontraknya dengan sama ent dan kembali ke cina ,0,0,Netral,Positive
yusril halang i pembubaran hati mau lengserkan jokowi ,1,0,Hatespeech,Negative
 ini cara sama buat menghidupi grup meski membernya wajib militer nanti karena ada member asing juga jadi masih bisa terus promo ,0,0,Netral,Positive
jawa timur anti hoaks pilihan kepala daerah damai deklarasi anti hoaks warga kebraon,0,0,Netral,Positive
 korupsi di era reformasi yang melakukan ya antek antek orde baru juga ,0,0,Netral,Positive
 saya kristen kalau seandainya pak ahok mau masuk islam aku setuju kalau cuma identitas kartu tanda penduduk atau administrasi tertulis agama islam terserah deh tapi di hati batin isinya apa siapa yang tahu kalau pak ahok agama islam beliau bisa masuk ke pol,0,0,Netral,Positive
lihat penumpangnya dipenuhi tenaga kerja asing cina yang tidak bisa bahas indonesia dan inggris cc uniform resource locator,1,0,Hatespeech,Negative
 bubarkan dewan perwakilan rakyat ,1,0,Hatespeech,Negative
setelah beberapa kali menolak suatu hari dia buka lemari mencari benang rajut setelah itu dia merajut tanpa henti sampai sekarang entah sudah berapa tas pouch clutch taplak yang jadi bahkan teman guru amp murid ikutan diajari ,0,0,Netral,Positive
 semua jadi kayak tai di era mas jokowi xf xf x xa ,1,1,Toxic,Negative
 bubarkan komisi pemberantasan korupsi tidak ada gunanya ada komisi pemberantasan korupsi hanya dipakai alat politik oleh pemerintah,1,0,Hatespeech,Negative
 kalau cebong sih pasti senang saja sama omongan yang tidak berbobot kaya begini ,1,1,Toxic,Negative
 haha tereak cina kamu tidak mengaca iya junjungan kamu itu keturunan etnis apa ,1,0,Hatespeech,Negative
 kurang tepat kroasia itu negara katolik yang kristen ortodoks itu serbia sementara slovenia protestan amp bosnia islam yugoslavia memang potensial untuk pecah dari dulu ,0,0,Netral,Positive
 waduh enggak takut kena tai burung itu ,0,0,Netral,Positive
 aku tak tahu bahasa indon but sialan kok masih berkata kata kamu bajingan uniform resource locator,1,1,Toxic,Negative
 lagi dik sorbejeh aku cak macetnya edan edanan persebaya sama arema dino minggu timnas kayaknya lak menukarkan tiket iya masih h ,0,1,Abusive,Negative
ini baru adil prabowo calon presiden ku jokowi presiden ku prof wakil presiden ku hmmmmm ,0,0,Netral,Positive
eropa punya slavia brothers ortodoks power melayu punya malay brothers islam power eropa fundamentalis kristen ortodoks garis keras melayu fundamentalis islam garis keras ,0,0,Netral,Positive
 ada om pernah dengar kalau tidak salah nikah ya apa dapat warga negara asing nkl mia audina jadi warga negara belanda kalau tidak salah ,0,0,Netral,Positive
keparat anjing kamu teroris ,1,1,Toxic,Negative
 gila dong cimahi wkwk najis juga ,0,1,Abusive,Negative
 lagian nih kunyuk kenapa meributkan kawinan anak jokowi yang sudah berapa bulan iya l memakai ini adalah ,1,1,Toxic,Negative
 ikut menambahkan asing asing antek partai komunis indonesia yahudi kapitalis merangkap komunis ,0,0,Netral,Positive
uniform resource locator lt unduh bokep video mahasiswi pecah perawan oleh dosen gila ngentot ,0,1,Abusive,Negative
 jangan takut pada america dan yahudi ,0,0,Netral,Positive
menjadi berengsek adalah bentuk pengecualian dari rasa yang terus tertindih selamat buat yang mu yang hari ini sempro semoga kaos boneknya bermanfaat xe x xba ,0,1,Abusive,Negative
 belum amat wartawan yang mewawancarai dia ya jelas tidak setuju laaah xf xf x x xf xf x x xf xf x x ,1,1,Toxic,Negative
 mata najwa debat jakarta anies anda sadis topengmu terbuka lebar malam ini biar warga daerah khusus ibukota yang menilai apa yang anda katakan adalah pengecut,1,1,Toxic,Negative
 dengan demikian siapa yang antek asing sebenarnya saya respect kinerja presiden jokowi beserta jajarannya lanjutkan pak jokowi anjing menggonggong kafilah berlalu ,0,0,Netral,Positive
keren kapan umat buddha kita usir dari indonesia ,1,0,Hatespeech,Negative
cantik is in the eye of the beholder buat standar kecantikan international itu cacat buatku lesung pipi menambah nikmat uh ,0,0,Netral,Positive
 harus ada di tempat jauh saja para cebong sudah begitu kalutnya apalagi kalau ada dekat di sini ,0,1,Abusive,Negative
dinda pertanyaannya apa kalau sosial adalah gue belum ,0,1,Abusive,Negative
ada hal yang diwariskan ke anak cucu kita ilmu pengetahuan kelestarian alam banyak belajar dan cintai alam,0,0,Netral,Positive
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang tomohon international flower festival dan nun ,0,0,Netral,Positive
 aduh aduh gembel dilarang masuk ,0,1,Abusive,Negative
 lt membuat kepalanya pening belum lagi beberapa istilah dalam psikologi yang membuatnya harus membuka mesin pencarian terlebih dahulu untuk mengerti arti dibalik kata kata yang baginya asing itu dan satu hal yang membuatnya senang mengerjakan tugas,0,0,Netral,Positive
 lo kenapa kalau saya kristen saya pasti bakal menyimpan mpnya di handphone ,0,0,Netral,Positive
 lidah buaya ,0,0,Netral,Positive
tolak hoaks dan sukseskan pilihan kepala daerah damai di kota kediri ,0,0,Netral,Positive
beda tingkat intelektualitasnya meskipun bertemu dengan orang yang sama ganti presiden,1,0,Hatespeech,Negative
persebaran ekonomi dan kemakmuran harus kita jamin diterapkan dengan adil dan merata madura dapat dijadikan sebagai pusat ekonomi syariat di jawa timur semua saudara semua makmur gus ipul mbak puti semua bersaudara semua makmur jawa timur bersaudara satria muda,0,0,Netral,Positive
siapa curi samping lelaki sekolah agama nih,0,0,Netral,Positive
kasiter beserta musyawarah pimpinan daerah tinjau sasaran fisik tentara nasional indonesia manunggal membangun desa ke komando distrik militer nyawa dan sasaran tentara nasional indonesia manunggal membangun desa berupa pembangunan unit rumah tipe pembuatan unit pendidikan anak usia dini di kamp cina tua dibangun unit rumah kampung ketuapi unit rumah kampung serui laut dan pasir puti,0,0,Netral,Positive
 kristen nusantara juga ada ada gerejanya malah gereja kristen jawa gereja kristen jawa ,0,0,Netral,Positive
 aku akun baru masa sisa checkout minggu ini sudah habis anjir bagaimana dong mau belanja nih ,0,1,Abusive,Negative
 goblok nih para alumni sampah ,1,1,Toxic,Negative
aku ronaldo pardede siswa sampai katolik santo petrus kelas a b c ,0,0,Netral,Positive
 mengambang kayak tai jir ,0,1,Abusive,Negative
memek sudah basah nih mas xf xf x x ,0,1,Abusive,Negative
buddha membunuhi islam di myanmar,1,0,Hatespeech,Negative
lebih rumah amp masjid rohingya dibakar teroris buddha di begitu ,1,0,Hatespeech,Negative
imajinasi gue sama jebi sudah modar ketabrak meteor ,0,0,Netral,Positive
aktivis pencegahan hiv aids menduga pekerja seks komersial elmo pindah jayawijaya uniform resource locator,0,0,Netral,Positive
 bodoh sial anak anjinggg maju kamu sini setan sweater mansoura ,1,1,Toxic,Negative
 duh istilah kata pepatah tiada kenal mk tiada sayang pucuk dicinta ulam tiba jika berjodoh sebagaimana,0,0,Netral,Positive
 tanya juragan silit ,0,1,Abusive,Negative
bhayangkara pembina keamanan dan ketertiban masyarakat kepolisian sektor campaka sambang warga sosialisasi anti hoaks menjelang pilihan kepala daerah,0,0,Netral,Positive
su pin siswi sekolah dasar katolik karya yosef kelas b istrinya ronaldo pardede yang sah ,0,0,Netral,Positive
 para alumni tidak demo itu bawang asing di impor wkwk ,0,0,Netral,Positive
mau bertanya ke admin sebelum bahas soal ekonomi hutang negara defisit bocor dan lain lain dan sebagainya dulu pas pelajaran ekonomi sudah belajar bedanya uang kertas uang koin uang kartal dan uang giral kan sudah kan ,0,0,Netral,Positive
gus ipul mbak puti berkomitmen meningkatkan perhatian pada kaum ibu dan anak gusipulputi ,0,0,Netral,Positive
 ketika tidak berhasil menyodorkan prestasi tokohnya tidak ada prestasi partainya maka yang muncul adalah aksi menjelek menjelekkan lawan kasihan sih manis tetapi bego diperalat syahwat kekuasaan ,1,1,Toxic,Negative
 hijrahlah sebelum terlambat saya yakin semua akan menjadi cebong ,1,1,Toxic,Negative
 masih kaku untuk berlagak masih gilakan membuat corak masih lagi cuba mengorak masih lagi terus bergerak masih ramai yang xe x xa ,0,0,Netral,Positive
 ya sudah sana gih ke kebun binatang ke kandang buaya ,0,0,Netral,Positive
 semakin aneh di rezim ini rakyat sudah pintar mas bro terima kasih media sosial xf xf x x ,0,0,Netral,Positive
 saya berniaga katering makanan bila dapat tempahan untuk kursus saya akan tanya ada tak hadir yang beragama hindu atau vegeterian memang beberapa kali ada amp saya sediakan menu lain walaupun hanya untuk orang janganlah tunggu orang hormat kita kita buat,0,0,Netral,Positive
 harusnya dewan perwakilan rakyat di bubarkan saja tidak ada fungsinya menghabiskan anggaran saja ladang korupsi uang mahar lah ,1,0,Hatespeech,Negative
 kalau mundur kemungkinan besar tak maulah karena merasa benar kalau dipecat menguntungkan bagi pak gatot betul tidak lus ,1,0,Hatespeech,Negative
diminta teduhkan tensi pilihan kepala daerah ulama malah menyatakan dukung jokowi untuk mencalonkan diri lagi sebagai presiden rakyatmaujokowi,0,0,Netral,Positive
 lah mau pakai syariat islam atau tidak akhirnya kembali bergantung kepada manusia sebagai pelakunya di negara ateis kenapa korupsi malah minim plus bisa hidup damai sejahtera ,0,0,Netral,Positive
 ya ngewe saja ayo ,0,1,Abusive,Negative
 kamu bong tidak dengar jeritan petani tidak dengar jeritan petani garam apa jangan kamu bolot akut pemerataan apa yang kamu maksud bong gue mohon dengan sangat segeralah bersihkan kerak otak lumpur kamu yang sudah mengira,1,1,Toxic,Negative
 artis di pilihan kepala daerah jawa timur artis ibu kota asal jawa timur pada kumpul musim pilihan kepala daerah siap artis dangdut ikut mendulang suara siap saja ya f off airmu tambah lagi fildan,0,0,Netral,Positive
 kitab kalian merasa di hina laporkan dia ke polisi kok jadi ke munafik hubungannya mewaspadai cebong kafir yang mengakui mengakui islam ,1,1,Toxic,Negative
 bertuhan di jalanan buku sulung dari pengembara tegar khairul jamain pengembaraan aktivis falsafah alam politik ekonomi budaya cinta bertuhan di jalanan akan menemui kalian di booth dewan tun razak pbakl apr mei ,0,0,Netral,Positive
 tak terbantahkan dialah yang goblok ,1,1,Toxic,Negative
jika negeri ingin selamat cuma syarat lengserkan jokowi jaga negara kesatuan republik indonesia selamatkan negeri ini ,1,0,Hatespeech,Negative
 mentang berkuasa semua mau diambil bahkan juga kewenangan yudisial sarap ,1,1,Toxic,Negative
lesbi celaka uniform resource locator,0,0,Netral,Positive
 kamu kalau mau jadi jablay pro belajar dulu enggak jangan langsung pap tete pap tete dong ,1,1,Toxic,Negative
 saya mau tanya yang di lakukan ahok sukmawati joshua ge pamungkas yang saat itu ramai mengandung unsur penistaan agama menurut dan itu penistaan agama bukan ,1,0,Hatespeech,Negative
kasihan warga daerah khusus ibukota cuma di php belum dilantik anies kini batalkan janji kampanyenya yaitu soal uniform resource locator,1,0,Hatespeech,Negative
usir buddha indonesia jika mereka diam melihat pembantaian ini uniform resource locator,1,0,Hatespeech,Negative
bagaimana keluarga presiden indonesia jawaban semua keluarganya punya prioritas dan kisahnya masing masing ,0,0,Netral,Positive
 kali mencalonkan presiden kali gagal apa tidak tolol itu namanya ,1,1,Toxic,Negative
sebutan kampret itu terlalu kejam karena arti simbolisnya amat dalam untuk hal benderang ia tidur siang dengan kepala terbalik di bawah dan malah melek cari mangsa di gelap malam ,0,0,Netral,Positive
 ya mungkin mbak mbak dan mas mas ini perlu kembali kebelakang mengulas sejarah pancasila dan kenapa di negara ini dulu sudah terbentuk pancasila tapi partai komunis indonesia masih ada berarti partai komunis indonesia berketuhanan dong ,0,0,Netral,Positive
